"2008";"9";"0";"Reprovacao";"50011804"
"2008";"10";"4,4";"Reprovacao";"50011804"
"2008";"11";"2,5";"Reprovacao";"50011804"
"2008";"12";"1,3";"Reprovacao";"50011804"
"2008";"13";"1,2";"Reprovacao";"50011804"
"2008";"1";"13,6";"Reprovacao";"50029436"
"2008";"2";"14,2";"Reprovacao";"50029436"
"2008";"3";"18,8";"Reprovacao";"50029436"
"2008";"4";"15,5";"Reprovacao";"50029436"
"2008";"5";"0";"Reprovacao";"50029436"
"2008";"6";"1,3";"Reprovacao";"50029436"
"2008";"7";"0";"Reprovacao";"50029436"
"2008";"8";"0";"Reprovacao";"50029436"
"2008";"9";"0";"Reprovacao";"50029436"
"2008";"10";"0,3";"Reprovacao";"50029436"
"2008";"11";"0";"Reprovacao";"50029436"
"2008";"12";"0,2";"Reprovacao";"50029436"
"2008";"13";"";"Reprovacao";"50029436"
"2008";"1";"";"Reprovacao";"50029126"
"2008";"2";"0";"Reprovacao";"50029126"
"2008";"3";"0";"Reprovacao";"50029126"
"2008";"4";"0";"Reprovacao";"50029126"
"2008";"5";"0";"Reprovacao";"50029126"
"2008";"6";"0";"Reprovacao";"50029126"
"2008";"7";"0";"Reprovacao";"50029126"
"2008";"8";"0";"Reprovacao";"50029126"
"2008";"9";"0";"Reprovacao";"50029126"
"2008";"10";"0";"Reprovacao";"50029126"
"2008";"11";"0";"Reprovacao";"50029126"
"2008";"12";"0";"Reprovacao";"50029126"
"2008";"13";"0";"Reprovacao";"50029126"
"2008";"1";"0";"Reprovacao";"50029649"
"2008";"2";"0";"Reprovacao";"50029649"
"2008";"3";"0";"Reprovacao";"50029649"
"2008";"4";"0";"Reprovacao";"50029649"
"2008";"5";"0";"Reprovacao";"50029649"
"2008";"6";"0";"Reprovacao";"50029649"
"2008";"7";"0";"Reprovacao";"50029649"
"2008";"8";"0";"Reprovacao";"50029649"
"2008";"9";"0";"Reprovacao";"50029649"
"2008";"10";"0";"Reprovacao";"50029649"
"2008";"11";"0";"Reprovacao";"50029649"
"2008";"12";"0";"Reprovacao";"50029649"
"2008";"13";"0";"Reprovacao";"50029649"
"2008";"1";"30,8";"Reprovacao";"50002961"
"2008";"2";"31,4";"Reprovacao";"50002961"
"2008";"3";"12,5";"Reprovacao";"50002961"
"2008";"4";"34,9";"Reprovacao";"50002961"
"2008";"5";"10,3";"Reprovacao";"50002961"
"2008";"6";"23,5";"Reprovacao";"50002961"
"2008";"7";"0";"Reprovacao";"50002961"
"2008";"8";"22,3";"Reprovacao";"50002961"
"2008";"9";"20,8";"Reprovacao";"50002961"
"2008";"10";"2,3";"Reprovacao";"50002961"
"2008";"11";"10,1";"Reprovacao";"50002961"
"2008";"12";"0";"Reprovacao";"50002961"
"2008";"13";"0";"Reprovacao";"50002961"
"2008";"1";"20,5";"Reprovacao";"50003062"
"2008";"2";"7,9";"Reprovacao";"50003062"
"2008";"3";"3,2";"Reprovacao";"50003062"
"2008";"4";"17,5";"Reprovacao";"50003062"
"2008";"5";"19,4";"Reprovacao";"50003062"
"2008";"6";"18,2";"Reprovacao";"50003062"
"2008";"7";"0";"Reprovacao";"50003062"
"2008";"8";"2,1";"Reprovacao";"50003062"
"2008";"9";"0";"Reprovacao";"50003062"
"2008";"10";"6,8";"Reprovacao";"50003062"
"2008";"11";"5,3";"Reprovacao";"50003062"
"2008";"12";"9,7";"Reprovacao";"50003062"
"2008";"13";"1";"Reprovacao";"50003062"
"2008";"1";"0";"Reprovacao";"50030370"
"2008";"2";"0";"Reprovacao";"50030370"
"2008";"3";"0";"Reprovacao";"50030370"
"2008";"4";"0";"Reprovacao";"50030370"
"2008";"5";"0";"Reprovacao";"50030370"
"2008";"6";"0";"Reprovacao";"50030370"
"2008";"7";"0";"Reprovacao";"50030370"
"2008";"8";"0";"Reprovacao";"50030370"
"2008";"9";"0";"Reprovacao";"50030370"
"2008";"1";"";"Reprovacao";"50015125"
"2008";"2";"0";"Reprovacao";"50015125"
"2008";"3";"0";"Reprovacao";"50015125"
"2008";"4";"0";"Reprovacao";"50015125"
"2008";"5";"0";"Reprovacao";"50015125"
"2008";"6";"0";"Reprovacao";"50015125"
"2008";"7";"0";"Reprovacao";"50015125"
"2008";"8";"0";"Reprovacao";"50015125"
"2008";"9";"0";"Reprovacao";"50015125"
"2008";"10";"0";"Reprovacao";"50015125"
"2008";"11";"0";"Reprovacao";"50015125"
"2008";"12";"0";"Reprovacao";"50015125"
"2008";"13";"0";"Reprovacao";"50015125"
"2008";"1";"22,6";"Reprovacao";"50015141"
"2008";"2";"27,6";"Reprovacao";"50015141"
"2008";"3";"28,6";"Reprovacao";"50015141"
"2008";"4";"28,5";"Reprovacao";"50015141"
"2008";"5";"29,8";"Reprovacao";"50015141"
"2008";"6";"29";"Reprovacao";"50015141"
"2008";"7";"0";"Reprovacao";"50015141"
"2008";"8";"2,1";"Reprovacao";"50015141"
"2008";"9";"3,8";"Reprovacao";"50015141"
"2008";"10";"5,4";"Reprovacao";"50015141"
"2008";"11";"6,9";"Reprovacao";"50015141"
"2008";"12";"4,7";"Reprovacao";"50015141"
"2008";"13";"5,7";"Reprovacao";"50015141"
"2008";"1";"0";"Reprovacao";"50015150"
"2008";"2";"0,7";"Reprovacao";"50015150"
"2008";"3";"0,7";"Reprovacao";"50015150"
"2008";"4";"";"Reprovacao";"50015150"
"2008";"5";"0";"Reprovacao";"50015150"
"2008";"6";"0";"Reprovacao";"50015150"
"2008";"7";"0";"Reprovacao";"50015150"
"2008";"8";"0";"Reprovacao";"50015150"
"2008";"9";"0";"Reprovacao";"50015150"
"2008";"10";"0";"Reprovacao";"50015150"
"2008";"11";"0";"Reprovacao";"50015150"
"2008";"12";"0";"Reprovacao";"50015150"
"2008";"13";"0";"Reprovacao";"50015150"
"2008";"1";"37,5";"Reprovacao";"50029010"
"2008";"2";"29,3";"Reprovacao";"50029010"
"2008";"3";"22,4";"Reprovacao";"50029010"
"2008";"4";"26,9";"Reprovacao";"50029010"
"2008";"5";"0";"Reprovacao";"50029010"
"2008";"6";"6,3";"Reprovacao";"50029010"
"2008";"7";"0";"Reprovacao";"50029010"
"2008";"8";"0";"Reprovacao";"50029010"
"2008";"9";"3,6";"Reprovacao";"50029010"
"2008";"10";"3,4";"Reprovacao";"50029010"
"2008";"11";"1,3";"Reprovacao";"50029010"
"2008";"12";"2,7";"Reprovacao";"50029010"
"2008";"13";"";"Reprovacao";"50029010"
"2008";"1";"2,2";"Reprovacao";"50029037"
"2008";"2";"2,7";"Reprovacao";"50029037"
"2008";"3";"2,7";"Reprovacao";"50029037"
"2008";"4";"";"Reprovacao";"50029037"
"2008";"5";"0";"Reprovacao";"50029037"
"2008";"6";"0";"Reprovacao";"50029037"
"2008";"7";"0";"Reprovacao";"50029037"
"2008";"8";"0";"Reprovacao";"50029037"
"2008";"9";"0";"Reprovacao";"50029037"
"2008";"10";"0";"Reprovacao";"50029037"
"2008";"11";"0";"Reprovacao";"50029037"
"2008";"12";"0";"Reprovacao";"50029037"
"2008";"13";"0";"Reprovacao";"50029037"
"2008";"1";"7,4";"Reprovacao";"50015168"
"2008";"2";"3,4";"Reprovacao";"50015168"
"2008";"3";"16,7";"Reprovacao";"50015168"
"2008";"4";"25";"Reprovacao";"50015168"
"2008";"5";"45,3";"Reprovacao";"50015168"
"2008";"6";"27,4";"Reprovacao";"50015168"
"2008";"7";"7,3";"Reprovacao";"50015168"
"2008";"8";"7,1";"Reprovacao";"50015168"
"2008";"9";"27,9";"Reprovacao";"50015168"
"2008";"10";"14,1";"Reprovacao";"50015168"
"2008";"11";"17,1";"Reprovacao";"50015168"
"2008";"12";"8,3";"Reprovacao";"50015168"
"2008";"13";"0";"Reprovacao";"50015168"
"2008";"1";"2";"Reprovacao";"50015176"
"2008";"2";"3,2";"Reprovacao";"50015176"
"2008";"3";"10,6";"Reprovacao";"50015176"
"2008";"4";"30,2";"Reprovacao";"50015176"
"2008";"5";"13,3";"Reprovacao";"50015176"
"2008";"6";"20";"Reprovacao";"50015176"
"2008";"7";"11,3";"Reprovacao";"50015176"
"2008";"8";"5,6";"Reprovacao";"50015176"
"2008";"9";"18,8";"Reprovacao";"50015176"
"2008";"10";"6,6";"Reprovacao";"50015176"
"2008";"11";"23,2";"Reprovacao";"50015176"
"2008";"12";"0";"Reprovacao";"50015176"
"2008";"13";"0";"Reprovacao";"50015176"
"2008";"1";"0";"Reprovacao";"50015249"
"2008";"2";"8,3";"Reprovacao";"50015249"
"2008";"3";"2,7";"Reprovacao";"50015249"
"2008";"4";"15,3";"Reprovacao";"50015249"
"2008";"5";"25,9";"Reprovacao";"50015249"
"2008";"6";"37,1";"Reprovacao";"50015249"
"2008";"7";"25";"Reprovacao";"50015249"
"2008";"8";"4,8";"Reprovacao";"50015249"
"2008";"9";"26,3";"Reprovacao";"50015249"
"2008";"10";"16,7";"Reprovacao";"50015249"
"2008";"11";"24,2";"Reprovacao";"50015249"
"2008";"12";"0";"Reprovacao";"50015249"
"2008";"13";"0";"Reprovacao";"50015249"
"2008";"1";"3,4";"Reprovacao";"50015257"
"2008";"2";"20,3";"Reprovacao";"50015257"
"2008";"3";"9,5";"Reprovacao";"50015257"
"2008";"4";"17";"Reprovacao";"50015257"
"2008";"5";"16,2";"Reprovacao";"50015257"
"2008";"6";"7,9";"Reprovacao";"50015257"
"2008";"7";"15,7";"Reprovacao";"50015257"
"2008";"8";"11,5";"Reprovacao";"50015257"
"2008";"9";"15,2";"Reprovacao";"50015257"
"2008";"10";"0";"Reprovacao";"50015257"
"2008";"11";"0";"Reprovacao";"50015257"
"2008";"12";"0";"Reprovacao";"50015257"
"2008";"13";"0";"Reprovacao";"50015257"
"2008";"1";"48,9";"Reprovacao";"50015222"
"2008";"2";"38,9";"Reprovacao";"50015222"
"2008";"3";"4,5";"Reprovacao";"50015222"
"2008";"4";"22,4";"Reprovacao";"50015222"
"2008";"5";"41";"Reprovacao";"50015222"
"2008";"6";"30,1";"Reprovacao";"50015222"
"2008";"7";"0";"Reprovacao";"50015222"
"2008";"8";"1,2";"Reprovacao";"50015222"
"2008";"9";"0";"Reprovacao";"50015222"
"2008";"10";"0";"Reprovacao";"50015222"
"2008";"11";"0";"Reprovacao";"50015222"
"2008";"12";"13,7";"Reprovacao";"50015222"
"2008";"13";"0,6";"Reprovacao";"50015222"
"2008";"1";"29,2";"Reprovacao";"50015230"
"2008";"2";"29,3";"Reprovacao";"50015230"
"2008";"3";"5,9";"Reprovacao";"50015230"
"2008";"4";"11,6";"Reprovacao";"50015230"
"2008";"5";"27,7";"Reprovacao";"50015230"
"2008";"6";"18,6";"Reprovacao";"50015230"
"2008";"7";"0";"Reprovacao";"50015230"
"2008";"8";"2,2";"Reprovacao";"50015230"
"2008";"9";"1,6";"Reprovacao";"50015230"
"2008";"10";"0";"Reprovacao";"50015230"
"2008";"11";"0";"Reprovacao";"50015230"
"2008";"12";"2,9";"Reprovacao";"50015230"
"2008";"13";"1,2";"Reprovacao";"50015230"
"2008";"1";"21,1";"Reprovacao";"50025074"
"2008";"2";"19,8";"Reprovacao";"50025074"
"2008";"3";"26";"Reprovacao";"50025074"
"2008";"4";"22,5";"Reprovacao";"50025074"
"2008";"5";"0";"Reprovacao";"50025074"
"2008";"6";"0";"Reprovacao";"50025074"
"2008";"7";"0";"Reprovacao";"50025074"
"2008";"8";"0";"Reprovacao";"50025074"
"2008";"9";"0";"Reprovacao";"50025074"
"2008";"10";"0";"Reprovacao";"50025074"
"2008";"11";"0,6";"Reprovacao";"50025074"
"2008";"12";"0,3";"Reprovacao";"50025074"
"2008";"13";"";"Reprovacao";"50025074"
"2008";"1";"26,4";"Reprovacao";"50028430"
"2008";"2";"12";"Reprovacao";"50028430"
"2008";"3";"14,3";"Reprovacao";"50028430"
"2008";"4";"17";"Reprovacao";"50028430"
"2008";"5";"25,8";"Reprovacao";"50028430"
"2008";"6";"20,9";"Reprovacao";"50028430"
"2008";"7";"0";"Reprovacao";"50028430"
"2008";"8";"0";"Reprovacao";"50028430"
"2008";"9";"0";"Reprovacao";"50028430"
"2008";"10";"0";"Reprovacao";"50028430"
"2008";"11";"0";"Reprovacao";"50028430"
"2008";"12";"7,1";"Reprovacao";"50028430"
"2008";"13";"0";"Reprovacao";"50028430"
"2008";"1";"";"Reprovacao";"50029029"
"2008";"2";"0";"Reprovacao";"50029029"
"2008";"3";"0";"Reprovacao";"50029029"
"2008";"4";"0";"Reprovacao";"50029029"
"2008";"5";"0";"Reprovacao";"50029029"
"2008";"6";"0";"Reprovacao";"50029029"
"2008";"7";"0";"Reprovacao";"50029029"
"2008";"8";"0";"Reprovacao";"50029029"
"2008";"9";"0";"Reprovacao";"50029029"
"2008";"10";"0";"Reprovacao";"50029029"
"2008";"11";"0";"Reprovacao";"50029029"
"2008";"12";"0";"Reprovacao";"50029029"
"2008";"13";"0";"Reprovacao";"50029029"
"2008";"1";"0";"Reprovacao";"50015095"
"2008";"2";"0";"Reprovacao";"50015095"
"2008";"3";"0";"Reprovacao";"50015095"
"2008";"4";"0";"Reprovacao";"50015095"
"2008";"5";"6,7";"Reprovacao";"50015095"
"2008";"6";"0";"Reprovacao";"50015095"
"2008";"7";"0";"Reprovacao";"50015095"
"2008";"8";"0";"Reprovacao";"50015095"
"2008";"9";"1,7";"Reprovacao";"50015095"
"2008";"10";"0";"Reprovacao";"50015095"
"2008";"11";"0";"Reprovacao";"50015095"
"2008";"12";"0";"Reprovacao";"50015095"
"2008";"13";"0";"Reprovacao";"50015095"
"2008";"1";"0";"Reprovacao";"50029169"
"2008";"2";"0";"Reprovacao";"50029169"
"2008";"3";"0";"Reprovacao";"50029169"
"2008";"4";"0";"Reprovacao";"50029169"
"2008";"5";"0";"Reprovacao";"50029169"
"2008";"6";"0";"Reprovacao";"50029169"
"2008";"7";"0";"Reprovacao";"50029169"
"2008";"8";"0";"Reprovacao";"50029169"
"2008";"9";"0";"Reprovacao";"50029169"
"2008";"10";"0";"Reprovacao";"50029169"
"2008";"11";"0";"Reprovacao";"50029169"
"2008";"12";"0";"Reprovacao";"50029169"
"2008";"13";"0";"Reprovacao";"50029169"
"2008";"1";"0";"Reprovacao";"50001167"
"2008";"2";"14";"Reprovacao";"50001167"
"2008";"3";"14";"Reprovacao";"50001167"
"2008";"4";"";"Reprovacao";"50001167"
"2008";"5";"0";"Reprovacao";"50001167"
"2008";"6";"0";"Reprovacao";"50001167"
"2008";"7";"0";"Reprovacao";"50001167"
"2008";"8";"0";"Reprovacao";"50001167"
"2008";"9";"0";"Reprovacao";"50001167"
"2008";"10";"0";"Reprovacao";"50001167"
"2008";"11";"0";"Reprovacao";"50001167"
"2008";"12";"0";"Reprovacao";"50001167"
"2008";"13";"0";"Reprovacao";"50001167"
"2008";"1";"0";"Reprovacao";"50001175"
"2008";"2";"15,4";"Reprovacao";"50001175"
"2008";"3";"0";"Reprovacao";"50001175"
"2008";"4";"13";"Reprovacao";"50001175"
"2008";"5";"8,3";"Reprovacao";"50001175"
"2008";"6";"10,6";"Reprovacao";"50001175"
"2008";"7";"0";"Reprovacao";"50001175"
"2008";"8";"0";"Reprovacao";"50001175"
"2008";"9";"0";"Reprovacao";"50001175"
"2008";"10";"0";"Reprovacao";"50001175"
"2008";"11";"0";"Reprovacao";"50001175"
"2008";"12";"0";"Reprovacao";"50001175"
"2008";"13";"0";"Reprovacao";"50001175"
"2008";"1";"0";"Reprovacao";"50001256"
"2008";"2";"9,1";"Reprovacao";"50001256"
"2008";"3";"0";"Reprovacao";"50001256"
"2008";"4";"8,3";"Reprovacao";"50001256"
"2008";"5";"3";"Reprovacao";"50001256"
"2008";"6";"5,8";"Reprovacao";"50001256"
"2008";"7";"0";"Reprovacao";"50001256"
"2008";"8";"0";"Reprovacao";"50001256"
"2008";"9";"0";"Reprovacao";"50001256"
"2008";"10";"0";"Reprovacao";"50001256"
"2008";"11";"0";"Reprovacao";"50001256"
"2008";"12";"0";"Reprovacao";"50001256"
"2008";"13";"0";"Reprovacao";"50001256"
"2008";"1";"6,7";"Reprovacao";"50001310"
"2008";"2";"0";"Reprovacao";"50001310"
"2008";"3";"7,1";"Reprovacao";"50001310"
"2008";"4";"10,3";"Reprovacao";"50001310"
"2008";"5";"7";"Reprovacao";"50001310"
"2008";"6";"8,9";"Reprovacao";"50001310"
"2008";"7";"12,5";"Reprovacao";"50001310"
"2008";"8";"6,2";"Reprovacao";"50001310"
"2008";"9";"10";"Reprovacao";"50001310"
"2008";"10";"6,6";"Reprovacao";"50001310"
"2008";"11";"33,3";"Reprovacao";"50001310"
"2008";"12";"21,5";"Reprovacao";"50001310"
"2008";"13";"7,6";"Reprovacao";"50001310"
"2008";"1";"28,6";"Reprovacao";"50001361"
"2008";"2";"11,5";"Reprovacao";"50001361"
"2008";"3";"0";"Reprovacao";"50001361"
"2008";"4";"14,7";"Reprovacao";"50001361"
"2008";"5";"24";"Reprovacao";"50001361"
"2008";"6";"19";"Reprovacao";"50001361"
"2008";"7";"0";"Reprovacao";"50001361"
"2008";"8";"0";"Reprovacao";"50001361"
"2008";"9";"0";"Reprovacao";"50001361"
"2008";"10";"14,3";"Reprovacao";"50001361"
"2008";"11";"0";"Reprovacao";"50001361"
"2008";"12";"28,6";"Reprovacao";"50001361"
"2008";"13";"3,6";"Reprovacao";"50001361"
"2008";"1";"10";"Reprovacao";"50001469"
"2008";"2";"5,9";"Reprovacao";"50001469"
"2008";"3";"5,9";"Reprovacao";"50001469"
"2008";"4";"";"Reprovacao";"50001469"
"2008";"5";"0";"Reprovacao";"50001469"
"2008";"6";"0";"Reprovacao";"50001469"
"2008";"7";"0";"Reprovacao";"50001469"
"2008";"8";"0";"Reprovacao";"50001469"
"2008";"9";"0";"Reprovacao";"50001469"
"2008";"10";"0";"Reprovacao";"50001469"
"2008";"11";"0";"Reprovacao";"50001469"
"2008";"12";"0";"Reprovacao";"50001469"
"2008";"13";"0";"Reprovacao";"50001469"
"2008";"1";"11,8";"Reprovacao";"50001078"
"2008";"2";"0";"Reprovacao";"50001078"
"2008";"3";"0";"Reprovacao";"50001078"
"2008";"4";"18,8";"Reprovacao";"50001078"
"2008";"5";"9,6";"Reprovacao";"50001078"
"2008";"6";"14,1";"Reprovacao";"50001078"
"2008";"7";"0";"Reprovacao";"50001078"
"2008";"8";"0";"Reprovacao";"50001078"
"2008";"9";"0";"Reprovacao";"50001078"
"2008";"10";"2,9";"Reprovacao";"50001078"
"2008";"11";"5,6";"Reprovacao";"50001078"
"2008";"12";"9,1";"Reprovacao";"50001078"
"2008";"13";"1";"Reprovacao";"50001078"
"2008";"1";"37,5";"Reprovacao";"50001086"
"2008";"2";"20,8";"Reprovacao";"50001086"
"2008";"3";"11,7";"Reprovacao";"50001086"
"2008";"4";"19,4";"Reprovacao";"50001086"
"2008";"5";"15,4";"Reprovacao";"50001086"
"2008";"6";"21,4";"Reprovacao";"50001086"
"2008";"7";"7,3";"Reprovacao";"50001086"
"2008";"8";"16,6";"Reprovacao";"50001086"
"2008";"9";"16,1";"Reprovacao";"50001086"
"2008";"10";"4,3";"Reprovacao";"50001086"
"2008";"11";"8,3";"Reprovacao";"50001086"
"2008";"12";"0";"Reprovacao";"50001086"
"2008";"13";"7,5";"Reprovacao";"50001086"
"2008";"1";"33,3";"Reprovacao";"50001094"
"2008";"2";"15,3";"Reprovacao";"50001094"
"2008";"3";"11,9";"Reprovacao";"50001094"
"2008";"4";"17,2";"Reprovacao";"50001094"
"2008";"5";"17,4";"Reprovacao";"50001094"
"2008";"6";"15,7";"Reprovacao";"50001094"
"2008";"7";"24,7";"Reprovacao";"50001094"
"2008";"8";"17,1";"Reprovacao";"50001094"
"2008";"9";"18,6";"Reprovacao";"50001094"
"2008";"10";"10,2";"Reprovacao";"50001094"
"2008";"11";"9,6";"Reprovacao";"50001094"
"2008";"12";"0";"Reprovacao";"50001094"
"2008";"13";"3,8";"Reprovacao";"50001094"
"2008";"1";"0";"Reprovacao";"50001108"
"2008";"2";"0";"Reprovacao";"50001108"
"2008";"3";"18,7";"Reprovacao";"50001108"
"2008";"4";"40,6";"Reprovacao";"50001108"
"2008";"5";"23,1";"Reprovacao";"50001108"
"2008";"6";"33,3";"Reprovacao";"50001108"
"2008";"7";"8";"Reprovacao";"50001108"
"2008";"8";"4,2";"Reprovacao";"50001108"
"2008";"9";"26,9";"Reprovacao";"50001108"
"2008";"10";"3,5";"Reprovacao";"50001108"
"2008";"11";"12,4";"Reprovacao";"50001108"
"2008";"12";"5";"Reprovacao";"50001108"
"2008";"13";"0";"Reprovacao";"50001108"
"2008";"1";"18,4";"Reprovacao";"50001116"
"2008";"2";"13,5";"Reprovacao";"50001116"
"2008";"3";"0";"Reprovacao";"50001116"
"2008";"4";"17";"Reprovacao";"50001116"
"2008";"5";"8,9";"Reprovacao";"50001116"
"2008";"6";"13,3";"Reprovacao";"50001116"
"2008";"7";"0";"Reprovacao";"50001116"
"2008";"8";"2";"Reprovacao";"50001116"
"2008";"9";"0";"Reprovacao";"50001116"
"2008";"10";"5,3";"Reprovacao";"50001116"
"2008";"11";"2,7";"Reprovacao";"50001116"
"2008";"12";"11,4";"Reprovacao";"50001116"
"2008";"13";"3,2";"Reprovacao";"50001116"
"2008";"1";"31,1";"Reprovacao";"50001124"
"2008";"2";"21,2";"Reprovacao";"50001124"
"2008";"3";"3,4";"Reprovacao";"50001124"
"2008";"4";"21,5";"Reprovacao";"50001124"
"2008";"5";"22,2";"Reprovacao";"50001124"
"2008";"6";"21,8";"Reprovacao";"50001124"
"2008";"7";"0";"Reprovacao";"50001124"
"2008";"8";"0";"Reprovacao";"50001124"
"2008";"9";"0";"Reprovacao";"50001124"
"2008";"10";"5";"Reprovacao";"50001124"
"2008";"11";"7,6";"Reprovacao";"50001124"
"2008";"12";"0";"Reprovacao";"50001124"
"2008";"13";"1";"Reprovacao";"50001124"
"2008";"1";"0";"Reprovacao";"50029819"
"2008";"2";"0";"Reprovacao";"50029819"
"2008";"3";"0";"Reprovacao";"50029819"
"2008";"4";"11,9";"Reprovacao";"50029819"
"2008";"5";"9,2";"Reprovacao";"50029819"
"2008";"6";"11,1";"Reprovacao";"50029819"
"2008";"7";"9,8";"Reprovacao";"50029819"
"2008";"8";"0";"Reprovacao";"50029819"
"2008";"9";"10";"Reprovacao";"50029819"
"2008";"10";"4";"Reprovacao";"50029819"
"2008";"11";"15,4";"Reprovacao";"50029819"
"2008";"12";"0";"Reprovacao";"50029819"
"2008";"13";"7,6";"Reprovacao";"50029819"
"2008";"1";"55,6";"Reprovacao";"50001140"
"2008";"2";"26,1";"Reprovacao";"50001140"
"2008";"3";"28,6";"Reprovacao";"50001140"
"2008";"4";"9,1";"Reprovacao";"50001140"
"2008";"5";"0";"Reprovacao";"50001140"
"2008";"6";"0";"Reprovacao";"50001140"
"2008";"7";"4,7";"Reprovacao";"50001140"
"2008";"8";"0";"Reprovacao";"50001140"
"2008";"9";"12,5";"Reprovacao";"50001140"
"2008";"10";"";"Reprovacao";"50001140"
"2008";"11";"0";"Reprovacao";"50001140"
"2008";"12";"0";"Reprovacao";"50001140"
"2008";"13";"0";"Reprovacao";"50001140"
"2008";"1";"34,8";"Reprovacao";"50001159"
"2008";"2";"46,7";"Reprovacao";"50001159"
"2008";"3";"0";"Reprovacao";"50001159"
"2008";"4";"18";"Reprovacao";"50001159"
"2008";"5";"34,2";"Reprovacao";"50001159"
"2008";"6";"22,8";"Reprovacao";"50001159"
"2008";"7";"11,9";"Reprovacao";"50001159"
"2008";"8";"6,1";"Reprovacao";"50001159"
"2008";"9";"16,6";"Reprovacao";"50001159"
"2008";"10";"21,7";"Reprovacao";"50001159"
"2008";"11";"20";"Reprovacao";"50001159"
"2008";"12";"0";"Reprovacao";"50001159"
"2008";"13";"9";"Reprovacao";"50001159"
"2008";"1";"0";"Reprovacao";"50024060"
"2008";"2";"7,5";"Reprovacao";"50024060"
"2008";"3";"7,5";"Reprovacao";"50024060"
"2008";"4";"";"Reprovacao";"50024060"
"2008";"5";"0";"Reprovacao";"50024060"
"2008";"6";"0";"Reprovacao";"50024060"
"2008";"7";"0";"Reprovacao";"50024060"
"2008";"8";"0";"Reprovacao";"50024060"
"2008";"9";"0";"Reprovacao";"50024060"
"2008";"10";"0";"Reprovacao";"50024060"
"2008";"11";"0";"Reprovacao";"50024060"
"2008";"12";"0";"Reprovacao";"50024060"
"2008";"13";"0";"Reprovacao";"50024060"
"2008";"1";"";"Reprovacao";"50001515"
"2008";"2";"0";"Reprovacao";"50001515"
"2008";"3";"0";"Reprovacao";"50001515"
"2008";"4";"0";"Reprovacao";"50001515"
"2008";"5";"0";"Reprovacao";"50001515"
"2008";"6";"0";"Reprovacao";"50001515"
"2008";"7";"0";"Reprovacao";"50001515"
"2008";"8";"0";"Reprovacao";"50001515"
"2008";"9";"0";"Reprovacao";"50001515"
"2008";"10";"0";"Reprovacao";"50001515"
"2008";"11";"0";"Reprovacao";"50001515"
"2008";"12";"0";"Reprovacao";"50001515"
"2008";"13";"0";"Reprovacao";"50001515"
"2008";"1";"0";"Reprovacao";"50012800"
"2008";"2";"0";"Reprovacao";"50012800"
"2008";"3";"0";"Reprovacao";"50012800"
"2008";"4";"";"Reprovacao";"50012800"
"2008";"5";"0";"Reprovacao";"50012800"
"2008";"6";"0";"Reprovacao";"50012800"
"2008";"7";"0";"Reprovacao";"50012800"
